X cood.,Y cood.,Pressure,Height,X tilt,Y tilt,Thickness,Time,Tip/Ers
3968,18297,0,-40,2100,-2100,0,0,Tip
3967,18299,0,-40,2100,-2100,0,2,Tip
3967,18301,0,-39,2100,-2100,0,4,Tip
3965,18308,0,-38,2100,-2100,0,6,Tip
3964,18317,0,-37,2200,-2100,0,8,Tip
3964,18326,0,-36,2200,-2100,0,10,Tip
3965,18334,0,-36,2200,-2100,0,12,Tip
3966,18341,0,-35,2200,-2200,0,14,Tip
3968,18349,0,-34,2200,-2200,0,16,Tip
3971,18357,0,-34,2200,-2200,0,18,Tip
3973,18365,0,-33,2200,-2200,0,20,Tip
3976,18373,0,-32,2200,-2200,0,22,Tip
3979,18382,0,-31,2200,-2200,0,24,Tip
3981,18391,0,-30,2200,-2200,0,27,Tip
3983,18400,0,-28,2200,-2200,0,29,Tip
3985,18410,0,-27,2200,-2200,0,31,Tip
3987,18421,0,-26,2200,-2200,0,33,Tip
3989,18432,0,-25,2200,-2200,0,35,Tip
3990,18443,0,-24,2200,-2200,0,37,Tip
3991,18454,0,-23,2200,-2200,0,39,Tip
3991,18464,0,-22,2200,-2200,0,41,Tip
3992,18475,0,-21,2200,-2200,0,43,Tip
3993,18485,0,-21,2200,-2200,0,45,Tip
3995,18496,0,-21,2200,-2200,0,47,Tip
3996,18506,0,-20,2200,-2200,0,50,Tip
3998,18516,0,-17,2200,-2200,0,52,Tip
4003,18537,0,-16,2200,-2200,0,54,Tip
4005,18546,0,-15,2200,-2200,0,56,Tip
4008,18555,0,-12,2200,-2200,0,58,Tip
4015,18574,0,-12,2200,-2200,0,60,Tip
4021,18590,0,-11,2200,-2200,0,62,Tip
4027,18603,0,-9,2200,-2200,0,64,Tip
4032,18616,0,-8,2300,-2200,0,66,Tip
4038,18628,0,-5,2300,-2200,0,68,Tip
4044,18641,0,-4,2300,-2200,0,70,Tip
4051,18653,0,-3,2300,-2200,0,72,Tip
4059,18666,0,-3,2300,-2300,0,75,Tip
4067,18679,0,-3,2300,-2300,0,77,Tip
4076,18692,0,-2,2300,-2300,0,79,Tip
4094,18720,0,-1,2300,-2300,0,81,Tip
4103,18733,0,0,2300,-2300,0,83,Tip
4113,18747,0,0,2300,-2300,0,85,Tip
4124,18761,0,0,2300,-2300,0,87,Tip
4135,18774,0,0,2300,-2300,0,89,Tip
4148,18787,0,0,2300,-2300,0,91,Tip
4159,18802,0,0,2300,-2300,0,93,Tip
4184,18840,0,0,2300,-2300,0,95,Tip
4186,18844,0,0,2300,-2300,0,97,Tip
4192,18852,302,0,2300,-2300,336,99,Tip
4201,18864,327,0,2300,-2300,336,102,Tip
4213,18881,298,0,2300,-2300,336,104,Tip
4224,18897,322,0,2300,-2300,336,106,Tip
4236,18913,328,0,2300,-2300,336,108,Tip
4247,18927,331,0,2300,-2300,336,110,Tip
4259,18940,334,0,2300,-2500,336,112,Tip
4271,18954,331,0,2300,-2500,336,114,Tip
4282,18966,328,0,2300,-2500,336,116,Tip
4292,18978,325,0,2300,-2500,336,118,Tip
4302,18989,323,0,2300,-2500,336,120,Tip
4311,18999,322,0,2300,-2500,336,122,Tip
4320,19008,324,0,2300,-2500,336,124,Tip
4330,19017,329,0,2300,-2500,336,127,Tip
4339,19025,341,0,2300,-2500,336,129,Tip
4348,19033,361,0,2300,-2500,336,131,Tip
4348,19033,361,0,2300,-2500,336,133,Tip
4356,19040,385,0,2300,-2500,336,135,Tip
4365,19046,411,0,2300,-2500,336,137,Tip
4373,19050,434,0,2200,-2500,336,139,Tip
4379,19055,451,0,2200,-2500,336,141,Tip
4385,19058,466,0,2200,-2500,336,143,Tip
4389,19061,482,0,2200,-2500,336,145,Tip
4394,19062,496,0,2200,-2500,336,147,Tip
4397,19064,509,0,2200,-2500,336,149,Tip
4401,19064,521,0,2200,-2500,336,152,Tip
4403,19064,527,0,2200,-2500,336,154,Tip
4404,19063,530,0,2200,-2500,336,156,Tip
4404,19062,531,0,2200,-2500,336,158,Tip
4405,19060,526,0,2200,-2500,336,160,Tip
4405,19058,523,0,2200,-2500,336,162,Tip
4405,19056,520,0,2200,-2500,336,164,Tip
4406,19052,522,0,2200,-2500,336,166,Tip
4405,19048,524,0,2200,-2500,336,168,Tip
4404,19044,528,0,2200,-2500,336,170,Tip
4402,19038,535,0,2200,-2500,336,172,Tip
4399,19032,543,0,2200,-2500,336,175,Tip
4395,19025,555,0,2200,-2500,336,177,Tip
4390,19017,568,0,2200,-2500,336,179,Tip
4383,19008,578,0,2200,-2500,336,181,Tip
4374,18999,586,0,2200,-2500,336,183,Tip
4363,18990,589,0,2200,-2500,336,185,Tip
4349,18978,591,0,2200,-2500,336,187,Tip
4335,18966,594,0,2200,-2500,336,189,Tip
4319,18953,596,0,2200,-2500,336,191,Tip
4301,18938,597,0,2200,-2500,336,193,Tip
4281,18923,597,0,2200,-2500,336,195,Tip
4259,18906,596,0,2200,-2500,336,197,Tip
4235,18888,595,0,2200,-2500,336,200,Tip
4210,18870,595,0,2100,-2500,336,202,Tip
4184,18851,594,0,2100,-2500,336,204,Tip
4156,18832,595,0,2100,-2500,336,206,Tip
4126,18812,595,0,2100,-2500,336,208,Tip
4094,18792,596,0,2100,-2500,336,210,Tip
4060,18770,600,0,2200,-2600,336,212,Tip
4024,18747,605,0,2200,-2600,336,214,Tip
3985,18722,614,0,2200,-2600,336,216,Tip
3944,18696,624,0,2200,-2600,336,218,Tip
3901,18669,632,0,2200,-2600,336,220,Tip
3856,18640,643,0,2200,-2600,336,222,Tip
3808,18611,653,0,2200,-2600,336,225,Tip
3758,18580,666,0,2200,-2600,336,227,Tip
3706,18548,680,0,2200,-2600,336,229,Tip
3650,18514,694,0,2200,-2500,336,231,Tip
3594,18479,708,0,2200,-2500,336,233,Tip
3535,18443,717,0,2200,-2500,336,235,Tip
3474,18406,728,0,2200,-2500,336,237,Tip
3410,18370,730,0,2200,-2500,336,239,Tip
3344,18334,732,0,2200,-2500,336,241,Tip
3276,18296,734,0,2200,-2500,336,243,Tip
3206,18259,731,0,2200,-2500,336,245,Tip
3137,18221,735,0,2200,-2500,336,247,Tip
3067,18184,743,0,2200,-2600,336,250,Tip
2996,18148,751,0,2200,-2600,336,252,Tip
2924,18114,758,0,2200,-2500,336,254,Tip
2852,18081,764,0,2200,-2500,336,256,Tip
2776,18047,763,0,2200,-2500,336,258,Tip
2699,18014,761,0,2200,-2500,336,260,Tip
2619,17982,763,0,2200,-2500,336,262,Tip
2539,17949,754,0,2300,-2500,336,264,Tip
2460,17917,746,0,2300,-2500,336,266,Tip
2382,17885,733,0,2300,-2500,336,268,Tip
2307,17853,716,0,2300,-2500,336,270,Tip
2233,17822,712,0,2300,-2500,336,272,Tip
2163,17789,700,0,2300,-2500,336,275,Tip
2163,17789,700,0,2300,-2500,336,277,Tip
2096,17758,690,0,2300,-2500,336,279,Tip
2031,17727,674,0,2300,-2500,336,281,Tip
1970,17698,656,0,2300,-2500,336,283,Tip
1911,17671,640,0,2500,-2500,336,285,Tip
1857,17644,628,0,2500,-2500,336,287,Tip
1806,17618,618,0,2500,-2500,336,289,Tip
1757,17592,611,0,2500,-2500,336,291,Tip
1712,17569,608,0,2500,-2500,336,293,Tip
1670,17548,603,0,2500,-2500,336,295,Tip
1632,17530,604,0,2500,-2500,336,297,Tip
1598,17515,603,0,2500,-2500,336,300,Tip
1568,17500,603,0,2600,-2500,336,302,Tip
1542,17488,604,0,2600,-2500,336,304,Tip
1520,17477,604,0,2600,-2500,336,306,Tip
1501,17468,605,0,2600,-2500,336,308,Tip
1486,17460,607,0,2600,-2500,336,310,Tip
1474,17454,608,0,2600,-2500,336,312,Tip
1465,17450,609,0,2600,-2300,336,314,Tip
1460,17447,610,0,2700,-2300,336,316,Tip
1457,17445,611,0,2700,-2300,336,318,Tip
1457,17445,612,0,2700,-2300,336,320,Tip
1457,17444,613,0,2700,-2300,336,322,Tip
1457,17444,613,0,2700,-2300,336,324,Tip
1457,17445,610,0,2700,-2300,336,327,Tip
1457,17445,605,0,2700,-2300,336,329,Tip
1457,17445,592,0,2700,-2300,336,331,Tip
1458,17446,572,0,2800,-2300,336,333,Tip
1459,17447,559,0,2800,-2300,336,335,Tip
1461,17448,559,0,2800,-2300,336,337,Tip
1464,17450,574,0,2800,-2300,336,339,Tip
1471,17452,600,0,2800,-2300,336,341,Tip
1482,17455,627,0,2800,-2300,336,343,Tip
1496,17459,661,0,2800,-2300,336,345,Tip
1512,17464,692,0,2800,-2300,336,347,Tip
1530,17469,728,0,3000,-2300,336,349,Tip
1551,17473,761,0,3000,-2300,336,352,Tip
1573,17476,786,0,3000,-2200,336,354,Tip
1598,17481,806,0,3000,-2200,336,356,Tip
1624,17485,822,0,3000,-2200,336,358,Tip
1654,17491,835,0,3000,-2200,336,360,Tip
1686,17499,844,0,3000,-2200,336,362,Tip
1721,17508,855,0,3000,-2200,336,364,Tip
1760,17521,866,0,3000,-2200,336,366,Tip
1803,17536,882,0,3000,-2200,336,368,Tip
1850,17557,898,0,3000,-2200,336,370,Tip
1904,17582,915,0,3000,-2200,336,372,Tip
1963,17610,935,0,3000,-2200,336,374,Tip
2027,17640,950,0,3000,-2200,336,377,Tip
2097,17672,966,0,3100,-2200,336,379,Tip
2171,17703,975,0,3100,-2200,336,381,Tip
2247,17735,984,0,3100,-2200,336,383,Tip
2329,17769,985,0,3100,-2200,336,385,Tip
2416,17803,979,0,3100,-2200,336,387,Tip
2505,17838,968,0,3100,-2200,336,389,Tip
2597,17874,947,0,3100,-2200,336,391,Tip
2689,17909,929,0,3100,-2200,336,393,Tip
2782,17944,911,0,3100,-2300,336,395,Tip
2876,17978,887,0,3100,-2300,336,397,Tip
2968,18012,858,0,3100,-2300,336,399,Tip
3062,18045,824,0,3100,-2300,336,402,Tip
3155,18077,785,0,3100,-2300,336,404,Tip
3252,18108,749,0,3100,-2300,336,406,Tip
3346,18137,718,0,3100,-2300,336,408,Tip
3440,18166,684,0,3000,-2300,336,410,Tip
3532,18193,655,0,3000,-2300,336,412,Tip
3620,18220,629,0,3000,-2300,336,414,Tip
3708,18246,605,0,3000,-2300,336,416,Tip
3794,18270,589,0,3000,-2300,336,418,Tip
3878,18292,566,0,3000,-2300,336,420,Tip
3958,18311,549,0,3000,-2300,336,422,Tip
4034,18328,534,0,3000,-2300,336,424,Tip
4106,18344,520,0,3000,-2300,336,427,Tip
4174,18358,512,0,3000,-2300,336,429,Tip
4239,18370,503,0,3000,-2300,336,431,Tip
4300,18381,490,0,3000,-2300,336,433,Tip
4358,18391,480,0,2800,-2300,336,435,Tip
4413,18400,473,0,2800,-2300,336,437,Tip
4464,18409,468,0,2800,-2300,336,439,Tip
4513,18417,465,0,2800,-2300,336,441,Tip
4559,18423,462,0,2800,-2300,336,443,Tip
4603,18430,458,0,2800,-2300,336,445,Tip
4643,18436,453,0,2800,-2300,336,447,Tip
4679,18442,445,0,2800,-2300,336,449,Tip
4712,18447,437,0,2800,-2300,336,452,Tip
4743,18452,425,0,2700,-2300,336,454,Tip
4772,18455,412,0,2700,-2300,336,456,Tip
4798,18458,392,0,2700,-2300,336,458,Tip
4822,18460,374,0,2700,-2300,336,460,Tip
4841,18462,359,0,2700,-2300,336,462,Tip
4857,18463,347,0,2700,-2500,336,464,Tip
4872,18464,338,0,2700,-2500,336,466,Tip
4884,18464,331,0,2600,-2500,336,468,Tip
4894,18463,326,0,2600,-2500,336,470,Tip
4900,18462,321,0,2600,-2500,336,472,Tip
4903,18460,321,0,2600,-2500,336,474,Tip
4903,18460,321,0,2600,-2500,336,477,Tip
4905,18457,321,0,2600,-2500,336,479,Tip
4904,18454,322,0,2600,-2500,336,481,Tip
4902,18450,325,0,2600,-2500,336,483,Tip
4899,18444,326,0,2500,-2500,336,485,Tip
4893,18438,328,0,2500,-2500,336,487,Tip
4885,18431,329,0,2500,-2500,336,489,Tip
4875,18423,329,0,2500,-2500,336,491,Tip
4863,18415,329,0,2500,-2500,336,493,Tip
4847,18407,329,0,2500,-2500,336,495,Tip
4829,18397,329,0,2500,-2500,336,497,Tip
4808,18387,328,0,2500,-2500,336,499,Tip
4784,18376,328,0,2500,-2500,336,502,Tip
4758,18365,327,0,2500,-2500,336,504,Tip
4728,18353,326,0,2500,-2500,336,506,Tip
4697,18340,324,0,2500,-2500,336,508,Tip
4663,18326,322,0,2500,-2500,336,510,Tip
4627,18311,321,0,2300,-2500,336,512,Tip
4588,18295,321,0,2300,-2500,336,514,Tip
4547,18278,327,0,2300,-2500,336,516,Tip
4507,18262,342,0,2300,-2500,336,518,Tip
4465,18244,357,0,2300,-2500,336,520,Tip
4422,18226,376,0,2300,-2500,336,522,Tip
4379,18209,395,0,2300,-2500,336,524,Tip
4335,18192,410,0,2300,-2500,336,527,Tip
4291,18177,428,0,2300,-2500,336,529,Tip
4248,18161,445,0,2300,-2500,336,531,Tip
4206,18147,457,0,2300,-2500,336,533,Tip
4164,18132,473,0,2300,-2500,336,535,Tip
4125,18119,495,0,2300,-2500,336,537,Tip
4089,18106,513,0,2300,-2500,336,539,Tip
4054,18094,541,0,2300,-2500,336,541,Tip
4023,18084,561,0,2300,-2500,336,543,Tip
3995,18074,577,0,2300,-2500,336,545,Tip
3969,18066,596,0,2300,-2500,336,547,Tip
3946,18059,605,0,2300,-2500,336,549,Tip
3927,18053,615,0,2300,-2500,336,552,Tip
3911,18048,624,0,2300,-2500,336,554,Tip
3899,18043,631,0,2300,-2500,336,556,Tip
3890,18040,636,0,2300,-2500,336,558,Tip
3884,18038,640,0,2300,-2500,336,560,Tip
3880,18037,641,0,2300,-2500,336,562,Tip
3878,18037,641,0,2300,-2500,336,564,Tip
3877,18037,638,0,2300,-2500,336,566,Tip
3877,18037,632,0,2500,-2500,336,568,Tip
3877,18037,624,0,2500,-2500,336,570,Tip
3878,18038,615,0,2500,-2500,336,572,Tip
3880,18038,609,0,2500,-2500,336,574,Tip
3882,18039,605,0,2500,-2500,336,577,Tip
3885,18040,604,0,2500,-2500,336,579,Tip
3889,18041,604,0,2500,-2500,336,581,Tip
3896,18043,603,0,2500,-2500,336,583,Tip
3906,18046,603,0,2500,-2500,336,585,Tip
3922,18049,603,0,2500,-2500,336,587,Tip
3943,18054,603,0,2500,-2500,336,589,Tip
3966,18059,602,0,2500,-2500,336,591,Tip
3992,18065,602,0,2500,-2500,336,593,Tip
4020,18072,601,0,2500,-2500,336,595,Tip
4047,18080,599,0,2500,-2500,336,597,Tip
4076,18088,598,0,2500,-2500,336,599,Tip
4105,18097,596,0,2500,-2500,336,602,Tip
4135,18106,594,0,2500,-2500,336,604,Tip
4165,18116,592,0,2500,-2500,336,606,Tip
4195,18125,589,0,2500,-2500,336,608,Tip
4223,18133,587,0,2500,-2500,336,610,Tip
4250,18141,587,0,2500,-2500,336,612,Tip
4276,18148,585,0,2500,-2500,336,614,Tip
4300,18155,582,0,2500,-2500,336,616,Tip
4323,18161,578,0,2300,-2500,336,618,Tip
4345,18167,571,0,2300,-2500,336,620,Tip
4366,18173,566,0,2300,-2500,336,622,Tip
4387,18178,560,0,2300,-2500,336,625,Tip
4406,18183,555,0,2300,-2500,336,627,Tip
4424,18186,552,0,2300,-2500,336,629,Tip
4441,18190,549,0,2300,-2500,336,631,Tip
4455,18192,548,0,2300,-2500,336,633,Tip
4467,18195,549,0,2300,-2500,336,635,Tip
4478,18197,549,0,2300,-2500,336,637,Tip
4487,18199,549,0,2300,-2500,336,639,Tip
4495,18200,549,0,2300,-2500,336,641,Tip
4502,18200,547,0,2300,-2600,336,643,Tip
4509,18199,544,0,2300,-2600,336,645,Tip
4514,18197,537,0,2300,-2600,336,647,Tip
4519,18196,533,0,2300,-2600,336,650,Tip
4522,18194,526,0,2300,-2600,336,652,Tip
4525,18192,519,0,2300,-2600,336,654,Tip
4527,18190,515,0,2300,-2600,336,656,Tip
4529,18188,509,0,2300,-2600,336,658,Tip
4531,18186,508,0,2300,-2600,336,660,Tip
4531,18183,505,0,2300,-2600,336,662,Tip
4532,18181,502,0,2300,-2600,336,664,Tip
4531,18177,501,0,2300,-2600,336,666,Tip
4529,18174,500,0,2300,-2600,336,668,Tip
4527,18170,501,0,2200,-2600,336,670,Tip
4525,18165,503,0,2200,-2600,336,672,Tip
4520,18160,503,0,2200,-2600,336,675,Tip
4520,18160,503,0,2200,-2600,336,677,Tip
4515,18154,503,0,2200,-2600,336,679,Tip
4508,18147,501,0,2200,-2600,336,681,Tip
4498,18139,495,0,2200,-2600,336,683,Tip
4487,18132,489,0,2200,-2600,336,685,Tip
4476,18124,483,0,2200,-2600,336,687,Tip
4462,18116,474,0,2200,-2600,336,689,Tip
4447,18108,468,0,2200,-2600,336,691,Tip
4429,18098,463,0,2200,-2600,336,693,Tip
4410,18089,457,0,2200,-2600,336,695,Tip
4390,18079,452,0,2200,-2600,336,697,Tip
4368,18070,448,0,2200,-2600,336,700,Tip
4346,18059,439,0,2200,-2600,336,702,Tip
4325,18049,434,0,2200,-2600,336,704,Tip
4302,18039,427,0,2200,-2600,336,706,Tip
4280,18028,421,0,2200,-2600,336,708,Tip
4256,18018,418,0,2200,-2600,336,710,Tip
4231,18008,412,0,2200,-2600,336,712,Tip
4207,17997,406,0,2200,-2600,336,714,Tip
4183,17987,399,0,2200,-2600,336,716,Tip
4160,17977,392,0,2200,-2600,336,718,Tip
4137,17966,388,0,2200,-2600,336,720,Tip
4114,17956,384,0,2200,-2600,336,722,Tip
4094,17945,386,0,2200,-2600,336,725,Tip
4075,17934,387,0,2200,-2600,336,727,Tip
4057,17924,388,0,2200,-2600,336,729,Tip
4043,17913,388,0,2200,-2600,336,731,Tip
4030,17903,388,0,2200,-2600,336,733,Tip
4019,17894,383,0,2200,-2600,336,735,Tip
4011,17885,381,0,2300,-2600,336,737,Tip
4004,17877,380,0,2300,-2600,336,739,Tip
4000,17871,378,0,2300,-2600,336,741,Tip
3998,17865,380,0,2300,-2600,336,743,Tip
3997,17860,381,0,2300,-2600,336,745,Tip
3997,17856,379,0,2300,-2600,336,747,Tip
3998,17854,376,0,2300,-2600,336,750,Tip
4000,17851,371,0,2300,-2600,336,752,Tip
4004,17849,367,0,2300,-2600,336,754,Tip
4009,17847,368,0,2300,-2600,336,756,Tip
4014,17846,370,0,2300,-2600,336,758,Tip
4021,17844,377,0,2300,-2600,336,760,Tip
4029,17844,382,0,2300,-2600,336,762,Tip
4038,17844,386,0,2300,-2600,336,764,Tip
4050,17844,391,0,2300,-2600,336,766,Tip
4061,17845,394,0,2300,-2600,336,768,Tip
4073,17846,397,0,2300,-2600,336,770,Tip
4087,17848,399,0,2300,-2600,336,772,Tip
4100,17850,402,0,2300,-2600,336,775,Tip
4113,17852,403,0,2300,-2600,336,777,Tip
4128,17855,407,0,2300,-2600,336,779,Tip
4142,17857,411,0,2300,-2600,336,781,Tip
4156,17860,414,0,2300,-2600,336,783,Tip
4170,17862,417,0,2300,-2600,336,785,Tip
4185,17865,416,0,2300,-2600,336,787,Tip
4199,17868,418,0,2300,-2600,336,789,Tip
4214,17871,418,0,2300,-2600,336,791,Tip
4229,17873,420,0,2300,-2600,336,793,Tip
4243,17876,423,0,2300,-2600,336,795,Tip
4258,17879,425,0,2300,-2600,336,797,Tip
4273,17882,429,0,2300,-2600,336,800,Tip
4286,17884,431,0,2300,-2600,336,802,Tip
4300,17887,434,0,2300,-2600,336,804,Tip
4314,17890,435,0,2300,-2600,336,806,Tip
4327,17892,436,0,2300,-2600,336,808,Tip
4340,17895,437,0,2300,-2600,336,810,Tip
4354,17897,437,0,2300,-2600,336,812,Tip
4366,17899,437,0,2300,-2600,336,814,Tip
4378,17902,436,0,2300,-2600,336,816,Tip
4392,17905,435,0,2300,-2600,336,818,Tip
4403,17907,435,0,2300,-2600,336,820,Tip
4414,17910,434,0,2300,-2500,336,822,Tip
4424,17912,434,0,2300,-2500,336,825,Tip
4433,17913,433,0,2300,-2500,336,827,Tip
4441,17914,433,0,2300,-2500,336,829,Tip
4451,17916,432,0,2300,-2500,336,831,Tip
4459,17917,429,0,2300,-2500,336,833,Tip
4467,17918,425,0,2300,-2500,336,835,Tip
4474,17918,418,0,2300,-2500,336,837,Tip
4481,17919,409,0,2200,-2500,336,839,Tip
4487,17920,399,0,2200,-2500,336,841,Tip
4493,17921,388,0,2200,-2500,336,843,Tip
4499,17921,379,0,2200,-2500,336,845,Tip
4504,17920,367,0,2200,-2500,336,847,Tip
4508,17920,352,0,2200,-2500,336,850,Tip
4511,17919,339,0,2200,-2500,336,852,Tip
4513,17918,329,0,2200,-2500,336,854,Tip
4515,17918,321,0,2200,-2500,336,856,Tip
4516,17917,320,0,2200,-2500,336,858,Tip
4516,17915,320,0,2200,-2500,336,860,Tip
4517,17913,320,0,2200,-2500,336,862,Tip
4515,17911,323,0,2200,-2500,336,864,Tip
4514,17908,325,0,2200,-2500,336,866,Tip
4512,17905,326,0,2200,-2500,336,868,Tip
4508,17901,328,0,2200,-2500,336,870,Tip
4503,17897,325,0,2200,-2500,336,872,Tip
4497,17894,322,0,2200,-2500,336,875,Tip
4491,17890,321,0,2200,-2500,336,877,Tip
4483,17885,328,0,2200,-2500,336,879,Tip
4474,17879,351,0,2200,-2500,336,881,Tip
4463,17872,380,0,2200,-2500,336,883,Tip
4451,17864,413,0,2200,-2500,336,885,Tip
4438,17856,441,0,2200,-2500,336,887,Tip
4423,17848,462,0,2200,-2500,336,889,Tip
4407,17840,474,0,2200,-2500,336,891,Tip
4390,17833,483,0,2200,-2500,336,893,Tip
4371,17825,488,0,2200,-2500,336,895,Tip
4352,17817,487,0,2200,-2500,336,897,Tip
4332,17808,485,0,2200,-2500,336,900,Tip
4311,17800,480,0,2200,-2500,336,902,Tip
4290,17791,476,0,2200,-2500,336,904,Tip
4268,17782,472,0,2200,-2500,336,906,Tip
4245,17773,470,0,2200,-2500,336,908,Tip
4222,17765,469,0,2200,-2500,336,910,Tip
4199,17758,471,0,2200,-2300,336,912,Tip
4177,17751,474,0,2200,-2300,336,914,Tip
4156,17743,488,0,2200,-2300,336,916,Tip
4136,17737,506,0,2200,-2300,336,918,Tip
4117,17731,531,0,2200,-2300,336,920,Tip
4100,17725,558,0,2200,-2300,336,922,Tip
4085,17720,582,0,2200,-2300,336,925,Tip
4071,17716,606,0,2200,-2300,336,927,Tip
4061,17711,623,0,2200,-2300,336,929,Tip
4054,17708,640,0,2200,-2300,336,931,Tip
4049,17706,647,0,2200,-2300,336,933,Tip
4048,17705,651,0,2200,-2300,336,935,Tip
4046,17705,650,0,2200,-2300,336,937,Tip
4046,17706,644,0,2300,-2300,336,939,Tip
4046,17706,639,0,2300,-2300,336,941,Tip
4047,17706,634,0,2300,-2300,336,943,Tip
4049,17706,632,0,2300,-2300,336,945,Tip
4051,17706,635,0,2300,-2300,336,947,Tip
4056,17706,654,0,2300,-2300,336,950,Tip
4061,17706,676,0,2300,-2300,336,952,Tip
4069,17705,702,0,2300,-2300,336,954,Tip
4080,17705,730,0,2300,-2300,336,956,Tip
4093,17705,748,0,2300,-2300,336,958,Tip
4109,17706,766,0,2300,-2300,336,960,Tip
4129,17707,782,0,2300,-2300,336,962,Tip
4151,17709,791,0,2300,-2300,336,964,Tip
4176,17711,794,0,2300,-2300,336,966,Tip
4204,17714,792,0,2300,-2300,336,968,Tip
4233,17717,788,0,2300,-2300,336,970,Tip
4263,17720,785,0,2300,-2300,336,972,Tip
4295,17722,782,0,2300,-2300,336,975,Tip
4328,17724,779,0,2300,-2300,336,977,Tip
4361,17726,775,0,2300,-2300,336,979,Tip
4393,17727,769,0,2300,-2300,336,981,Tip
4424,17728,766,0,2300,-2300,336,983,Tip
4453,17728,764,0,2300,-2300,336,985,Tip
4480,17727,758,0,2300,-2300,336,987,Tip
4505,17727,745,0,2200,-2300,336,989,Tip
4527,17724,726,0,2200,-2300,336,991,Tip
4548,17721,707,0,2200,-2300,336,993,Tip
4565,17717,691,0,2200,-2300,336,995,Tip
4580,17712,682,0,2200,-2200,336,997,Tip
4591,17707,679,0,2200,-2200,336,1000,Tip
4599,17700,676,0,2200,-2200,336,1002,Tip
4604,17693,672,0,2200,-2200,336,1004,Tip
4607,17685,670,0,2200,-2300,336,1006,Tip
4609,17676,670,0,2200,-2300,336,1008,Tip
4607,17666,675,0,2200,-2300,336,1010,Tip
4604,17656,683,0,2200,-2300,336,1012,Tip
4598,17644,693,0,2200,-2300,336,1014,Tip
4588,17631,704,0,2200,-2300,336,1016,Tip
4576,17617,717,0,2200,-2300,336,1018,Tip
4560,17602,733,0,2200,-2300,336,1020,Tip
4540,17585,748,0,2200,-2300,336,1022,Tip
4516,17568,764,0,2200,-2300,336,1025,Tip
4488,17550,776,0,2200,-2300,336,1027,Tip
4455,17531,787,0,2200,-2300,336,1029,Tip
4418,17512,799,0,2200,-2300,336,1031,Tip
4375,17491,810,0,2200,-2300,336,1033,Tip
4331,17470,821,0,2200,-2300,336,1035,Tip
4283,17449,831,0,2200,-2300,336,1037,Tip
4233,17425,845,0,2200,-2300,336,1039,Tip
4182,17401,861,0,2200,-2300,336,1041,Tip
4128,17375,876,0,2200,-2300,336,1043,Tip
4072,17348,888,0,2200,-2300,336,1045,Tip
4013,17320,898,0,2200,-2300,336,1047,Tip
3951,17291,906,0,2200,-2300,336,1050,Tip
3886,17261,924,0,2200,-2300,336,1052,Tip
3817,17230,942,0,2200,-2300,336,1054,Tip
3745,17197,962,0,2200,-2200,336,1056,Tip
3670,17162,979,0,2200,-2200,336,1058,Tip
3591,17126,995,0,2200,-2200,336,1060,Tip
3510,17088,1011,0,2200,-2200,336,1062,Tip
3427,17049,1019,0,2200,-2200,336,1064,Tip
3341,17008,1025,0,2200,-2200,336,1066,Tip
3254,16964,1025,0,2200,-2200,336,1068,Tip
3163,16919,1025,0,2200,-2200,336,1070,Tip
3072,16874,1058,0,2200,-2200,336,1072,Tip
2981,16829,1104,0,2200,-2200,336,1075,Tip
2892,16785,1146,0,2200,-2200,336,1077,Tip
2803,16738,1179,0,2200,-2200,336,1079,Tip
2716,16691,1164,0,2300,-2200,336,1081,Tip
2633,16642,1138,0,2300,-2200,336,1083,Tip
2551,16592,1115,0,2300,-2200,336,1085,Tip
2474,16541,1092,0,2300,-2200,336,1087,Tip
2401,16492,1092,0,2300,-2200,336,1089,Tip
2333,16444,1096,0,2300,-2200,336,1091,Tip
2270,16396,1104,0,2300,-2200,336,1093,Tip
2213,16350,1115,0,2300,-2100,336,1095,Tip
2163,16304,1135,0,2300,-2100,336,1097,Tip
2118,16260,1151,0,2500,-2100,336,1100,Tip
2079,16218,1172,0,2500,-2100,336,1102,Tip
2046,16178,1195,0,2500,-2100,336,1104,Tip
2018,16140,1209,0,2500,-2100,336,1106,Tip
1997,16104,1234,0,2500,-2100,336,1108,Tip
1982,16071,1253,0,2500,-2100,336,1110,Tip
1972,16041,1270,0,2500,-2100,336,1112,Tip
1965,16014,1288,0,2500,-2100,336,1114,Tip
1961,15990,1290,0,2600,-2100,336,1116,Tip
1960,15970,1287,0,2600,-2100,336,1118,Tip
1960,15953,1283,0,2600,-2100,336,1120,Tip
1961,15940,1273,0,2600,-1900,336,1122,Tip
1964,15928,1265,0,2600,-1900,336,1125,Tip
1968,15918,1254,0,2600,-1900,336,1127,Tip
1972,15909,1251,0,2600,-1900,336,1129,Tip
1977,15903,1245,0,2600,-1900,336,1131,Tip
1982,15898,1241,0,2600,-1900,336,1133,Tip
1986,15894,1242,0,2600,-1900,336,1135,Tip
1993,15891,1235,0,2700,-1900,336,1137,Tip
1999,15889,1241,0,2700,-1900,336,1139,Tip
2007,15888,1235,0,2700,-1900,336,1141,Tip
2016,15887,1231,0,2700,-1900,336,1143,Tip
2025,15887,1228,0,2700,-1900,336,1145,Tip
2037,15888,1212,0,2700,-1900,336,1147,Tip
